instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
27878658,108901,KALYANKJIL26JAN500CE,KALYANKJIL,0.0,2026-01-27,500.0,0.05,1175,CE,NFO-OPT,NFO
27878914,108902,KALYANKJIL26JAN500PE,KALYANKJIL,0.0,2026-01-27,500.0,0.05,1175,PE,NFO-OPT,NFO
27879170,108903,KALYANKJIL26JAN520CE,KALYANKJIL,0.0,2026-01-27,520.0,0.05,1175,CE,NFO-OPT,NFO
27879426,108904,KALYANKJIL26JAN520PE,KALYANKJIL,0.0,2026-01-27,520.0,0.05,1175,PE,NFO-OPT,NFO
27878146,108899,KALYANKJIL26JAN480CE,KALYANKJIL,0.0,2026-01-27,480.0,0.05,1175,CE,NFO-OPT,NFO
27878402,108900,KALYANKJIL26JAN480PE,KALYANKJIL,0.0,2026-01-27,480.0,0.05,1175,PE,NFO-OPT,NFO
27879682,108905,KALYANKJIL26JAN540CE,KALYANKJIL,0.0,2026-01-27,540.0,0.05,1175,CE,NFO-OPT,NFO
27879938,108906,KALYANKJIL26JAN540PE,KALYANKJIL,0.0,2026-01-27,540.0,0.05,1175,PE,NFO-OPT,NFO
27877634,108897,KALYANKJIL26JAN460CE,KALYANKJIL,0.0,2026-01-27,460.0,0.05,1175,CE,NFO-OPT,NFO
27877890,108898,KALYANKJIL26JAN460PE,KALYANKJIL,0.0,2026-01-27,460.0,0.05,1175,PE,NFO-OPT,NFO
27880194,108907,KALYANKJIL26JAN560CE,KALYANKJIL,0.0,2026-01-27,560.0,0.05,1175,CE,NFO-OPT,NFO
27880450,108908,KALYANKJIL26JAN560PE,KALYANKJIL,0.0,2026-01-27,560.0,0.05,1175,PE,NFO-OPT,NFO
27867138,108856,KALYANKJIL26JAN440CE,KALYANKJIL,0.0,2026-01-27,440.0,0.05,1175,CE,NFO-OPT,NFO
27867394,108857,KALYANKJIL26JAN440PE,KALYANKJIL,0.0,2026-01-27,440.0,0.05,1175,PE,NFO-OPT,NFO
27880706,108909,KALYANKJIL26JAN580CE,KALYANKJIL,0.0,2026-01-27,580.0,0.05,1175,CE,NFO-OPT,NFO
27880962,108910,KALYANKJIL26JAN580PE,KALYANKJIL,0.0,2026-01-27,580.0,0.05,1175,PE,NFO-OPT,NFO
27881218,108911,KALYANKJIL26JAN600CE,KALYANKJIL,0.0,2026-01-27,600.0,0.05,1175,CE,NFO-OPT,NFO
27881730,108913,KALYANKJIL26JAN600PE,KALYANKJIL,0.0,2026-01-27,600.0,0.05,1175,PE,NFO-OPT,NFO
27865090,108848,KALYANKJIL26JAN400CE,KALYANKJIL,0.0,2026-01-27,400.0,0.05,1175,CE,NFO-OPT,NFO
27865346,108849,KALYANKJIL26JAN400PE,KALYANKJIL,0.0,2026-01-27,400.0,0.05,1175,PE,NFO-OPT,NFO
33295618,130061,KAYNES25NOV5900CE,KAYNES,0.0,2025-11-25,5900.0,0.05,100,CE,NFO-OPT,NFO
33295874,130062,KAYNES25NOV5900PE,KAYNES,0.0,2025-11-25,5900.0,0.05,100,PE,NFO-OPT,NFO
24823042,96965,KAYNES25NOV5800CE,KAYNES,0.0,2025-11-25,5800.0,0.05,100,CE,NFO-OPT,NFO
24823298,96966,KAYNES25NOV5800PE,KAYNES,0.0,2025-11-25,5800.0,0.05,100,PE,NFO-OPT,NFO
24823554,96967,KAYNES25NOV6000CE,KAYNES,0.0,2025-11-25,6000.0,0.05,100,CE,NFO-OPT,NFO
24823810,96968,KAYNES25NOV6000PE,KAYNES,0.0,2025-11-25,6000.0,0.05,100,PE,NFO-OPT,NFO
33295106,130059,KAYNES25NOV5700CE,KAYNES,0.0,2025-11-25,5700.0,0.05,100,CE,NFO-OPT,NFO
33295362,130060,KAYNES25NOV5700PE,KAYNES,0.0,2025-11-25,5700.0,0.05,100,PE,NFO-OPT,NFO
33296130,130063,KAYNES25NOV6100CE,KAYNES,0.0,2025-11-25,6100.0,0.05,100,CE,NFO-OPT,NFO
33296642,130065,KAYNES25NOV6100PE,KAYNES,0.0,2025-11-25,6100.0,0.05,100,PE,NFO-OPT,NFO
24822530,96963,KAYNES25NOV5600CE,KAYNES,0.0,2025-11-25,5600.0,0.05,100,CE,NFO-OPT,NFO
24822786,96964,KAYNES25NOV5600PE,KAYNES,0.0,2025-11-25,5600.0,0.05,100,PE,NFO-OPT,NFO
24824066,96969,KAYNES25NOV6200CE,KAYNES,0.0,2025-11-25,6200.0,0.05,100,CE,NFO-OPT,NFO
24824322,96970,KAYNES25NOV6200PE,KAYNES,0.0,2025-11-25,6200.0,0.05,100,PE,NFO-OPT,NFO
33294338,130056,KAYNES25NOV5500CE,KAYNES,0.0,2025-11-25,5500.0,0.05,100,CE,NFO-OPT,NFO
33294850,130058,KAYNES25NOV5500PE,KAYNES,0.0,2025-11-25,5500.0,0.05,100,PE,NFO-OPT,NFO
33297666,130069,KAYNES25NOV6300CE,KAYNES,0.0,2025-11-25,6300.0,0.05,100,CE,NFO-OPT,NFO
33297922,130070,KAYNES25NOV6300PE,KAYNES,0.0,2025-11-25,6300.0,0.05,100,PE,NFO-OPT,NFO
24820994,96957,KAYNES25NOV5400CE,KAYNES,0.0,2025-11-25,5400.0,0.05,100,CE,NFO-OPT,NFO
24822274,96962,KAYNES25NOV5400PE,KAYNES,0.0,2025-11-25,5400.0,0.05,100,PE,NFO-OPT,NFO
24824578,96971,KAYNES25NOV6400CE,KAYNES,0.0,2025-11-25,6400.0,0.05,100,CE,NFO-OPT,NFO
24824834,96972,KAYNES25NOV6400PE,KAYNES,0.0,2025-11-25,6400.0,0.05,100,PE,NFO-OPT,NFO
33292546,130049,KAYNES25NOV5300CE,KAYNES,0.0,2025-11-25,5300.0,0.05,100,CE,NFO-OPT,NFO
33292802,130050,KAYNES25NOV5300PE,KAYNES,0.0,2025-11-25,5300.0,0.05,100,PE,NFO-OPT,NFO
33298690,130073,KAYNES25NOV6500CE,KAYNES,0.0,2025-11-25,6500.0,0.05,100,CE,NFO-OPT,NFO
33298946,130074,KAYNES25NOV6500PE,KAYNES,0.0,2025-11-25,6500.0,0.05,100,PE,NFO-OPT,NFO
24818946,96949,KAYNES25NOV5200CE,KAYNES,0.0,2025-11-25,5200.0,0.05,100,CE,NFO-OPT,NFO
24820738,96956,KAYNES25NOV5200PE,KAYNES,0.0,2025-11-25,5200.0,0.05,100,PE,NFO-OPT,NFO
24825090,96973,KAYNES25NOV6600CE,KAYNES,0.0,2025-11-25,6600.0,0.05,100,CE,NFO-OPT,NFO
24825346,96974,KAYNES25NOV6600PE,KAYNES,0.0,2025-11-25,6600.0,0.05,100,PE,NFO-OPT,NFO
33299714,130077,KAYNES25NOV6700PE,KAYNES,0.0,2025-11-25,6700.0,0.05,100,PE,NFO-OPT,NFO
24829698,96991,KAYNES25NOV8400PE,KAYNES,0.0,2025-11-25,8400.0,0.05,100,PE,NFO-OPT,NFO
9491970,37078,KAYNES25NOV8200PE,KAYNES,0.0,2025-11-25,8200.0,0.05,100,PE,NFO-OPT,NFO
24828930,96988,KAYNES25NOV8000CE,KAYNES,0.0,2025-11-25,8000.0,0.05,100,CE,NFO-OPT,NFO
24829186,96989,KAYNES25NOV8000PE,KAYNES,0.0,2025-11-25,8000.0,0.05,100,PE,NFO-OPT,NFO
33304066,130094,KAYNES25NOV7900CE,KAYNES,0.0,2025-11-25,7900.0,0.05,100,CE,NFO-OPT,NFO
24828418,96986,KAYNES25NOV7800CE,KAYNES,0.0,2025-11-25,7800.0,0.05,100,CE,NFO-OPT,NFO
24828674,96987,KAYNES25NOV7800PE,KAYNES,0.0,2025-11-25,7800.0,0.05,100,PE,NFO-OPT,NFO
33303810,130093,KAYNES25NOV7700PE,KAYNES,0.0,2025-11-25,7700.0,0.05,100,PE,NFO-OPT,NFO
24827906,96984,KAYNES25NOV7600CE,KAYNES,0.0,2025-11-25,7600.0,0.05,100,CE,NFO-OPT,NFO
24828162,96985,KAYNES25NOV7600PE,KAYNES,0.0,2025-11-25,7600.0,0.05,100,PE,NFO-OPT,NFO
33303042,130090,KAYNES25NOV7500CE,KAYNES,0.0,2025-11-25,7500.0,0.05,100,CE,NFO-OPT,NFO
33303298,130091,KAYNES25NOV7500PE,KAYNES,0.0,2025-11-25,7500.0,0.05,100,PE,NFO-OPT,NFO
24827394,96982,KAYNES25NOV7400CE,KAYNES,0.0,2025-11-25,7400.0,0.05,100,CE,NFO-OPT,NFO
24827650,96983,KAYNES25NOV7400PE,KAYNES,0.0,2025-11-25,7400.0,0.05,100,PE,NFO-OPT,NFO
33302530,130088,KAYNES25NOV7300CE,KAYNES,0.0,2025-11-25,7300.0,0.05,100,CE,NFO-OPT,NFO
33302786,130089,KAYNES25NOV7300PE,KAYNES,0.0,2025-11-25,7300.0,0.05,100,PE,NFO-OPT,NFO
24826626,96979,KAYNES25NOV7200CE,KAYNES,0.0,2025-11-25,7200.0,0.05,100,CE,NFO-OPT,NFO
24826882,96980,KAYNES25NOV7200PE,KAYNES,0.0,2025-11-25,7200.0,0.05,100,PE,NFO-OPT,NFO
33302018,130086,KAYNES25NOV7100CE,KAYNES,0.0,2025-11-25,7100.0,0.05,100,CE,NFO-OPT,NFO
33302274,130087,KAYNES25NOV7100PE,KAYNES,0.0,2025-11-25,7100.0,0.05,100,PE,NFO-OPT,NFO
24826114,96977,KAYNES25NOV7000CE,KAYNES,0.0,2025-11-25,7000.0,0.05,100,CE,NFO-OPT,NFO
24826370,96978,KAYNES25NOV7000PE,KAYNES,0.0,2025-11-25,7000.0,0.05,100,PE,NFO-OPT,NFO
33301506,130084,KAYNES25NOV6900CE,KAYNES,0.0,2025-11-25,6900.0,0.05,100,CE,NFO-OPT,NFO
33301762,130085,KAYNES25NOV6900PE,KAYNES,0.0,2025-11-25,6900.0,0.05,100,PE,NFO-OPT,NFO
24825602,96975,KAYNES25NOV6800CE,KAYNES,0.0,2025-11-25,6800.0,0.05,100,CE,NFO-OPT,NFO
24825858,96976,KAYNES25NOV6800PE,KAYNES,0.0,2025-11-25,6800.0,0.05,100,PE,NFO-OPT,NFO
33299458,130076,KAYNES25NOV6700CE,KAYNES,0.0,2025-11-25,6700.0,0.05,100,CE,NFO-OPT,NFO
33292034,130047,KAYNES25NOV5100CE,KAYNES,0.0,2025-11-25,5100.0,0.05,100,CE,NFO-OPT,NFO
33292290,130048,KAYNES25NOV5100PE,KAYNES,0.0,2025-11-25,5100.0,0.05,100,PE,NFO-OPT,NFO
24806146,96899,KAYNES25NOV5000CE,KAYNES,0.0,2025-11-25,5000.0,0.05,100,CE,NFO-OPT,NFO
24818690,96948,KAYNES25NOV5000PE,KAYNES,0.0,2025-11-25,5000.0,0.05,100,PE,NFO-OPT,NFO
24805122,96895,KAYNES25NOV4800CE,KAYNES,0.0,2025-11-25,4800.0,0.05,100,CE,NFO-OPT,NFO
24805890,96898,KAYNES25NOV4800PE,KAYNES,0.0,2025-11-25,4800.0,0.05,100,PE,NFO-OPT,NFO
27896322,108970,KAYNES25DEC5900CE,KAYNES,0.0,2025-12-30,5900.0,0.05,100,CE,NFO-OPT,NFO
27896578,108971,KAYNES25DEC5900PE,KAYNES,0.0,2025-12-30,5900.0,0.05,100,PE,NFO-OPT,NFO
33323778,130171,KAYNES25DEC5800CE,KAYNES,0.0,2025-12-30,5800.0,0.05,100,CE,NFO-OPT,NFO
33324034,130172,KAYNES25DEC5800PE,KAYNES,0.0,2025-12-30,5800.0,0.05,100,PE,NFO-OPT,NFO
33324290,130173,KAYNES25DEC6000CE,KAYNES,0.0,2025-12-30,6000.0,0.05,100,CE,NFO-OPT,NFO
33324546,130174,KAYNES25DEC6000PE,KAYNES,0.0,2025-12-30,6000.0,0.05,100,PE,NFO-OPT,NFO
27895810,108968,KAYNES25DEC5700CE,KAYNES,0.0,2025-12-30,5700.0,0.05,100,CE,NFO-OPT,NFO
27896066,108969,KAYNES25DEC5700PE,KAYNES,0.0,2025-12-30,5700.0,0.05,100,PE,NFO-OPT,NFO
27896834,108972,KAYNES25DEC6100CE,KAYNES,0.0,2025-12-30,6100.0,0.05,100,CE,NFO-OPT,NFO
27903746,108999,KAYNES25DEC6100PE,KAYNES,0.0,2025-12-30,6100.0,0.05,100,PE,NFO-OPT,NFO
33323266,130169,KAYNES25DEC5600CE,KAYNES,0.0,2025-12-30,5600.0,0.05,100,CE,NFO-OPT,NFO
33323522,130170,KAYNES25DEC5600PE,KAYNES,0.0,2025-12-30,5600.0,0.05,100,PE,NFO-OPT,NFO
33324802,130175,KAYNES25DEC6200CE,KAYNES,0.0,2025-12-30,6200.0,0.05,100,CE,NFO-OPT,NFO
33325058,130176,KAYNES25DEC6200PE,KAYNES,0.0,2025-12-30,6200.0,0.05,100,PE,NFO-OPT,NFO
27895298,108966,KAYNES25DEC5500CE,KAYNES,0.0,2025-12-30,5500.0,0.05,100,CE,NFO-OPT,NFO
27895554,108967,KAYNES25DEC5500PE,KAYNES,0.0,2025-12-30,5500.0,0.05,100,PE,NFO-OPT,NFO
27904002,109000,KAYNES25DEC6300CE,KAYNES,0.0,2025-12-30,6300.0,0.05,100,CE,NFO-OPT,NFO
27905538,109006,KAYNES25DEC6300PE,KAYNES,0.0,2025-12-30,6300.0,0.05,100,PE,NFO-OPT,NFO
33322754,130167,KAYNES25DEC5400CE,KAYNES,0.0,2025-12-30,5400.0,0.05,100,CE,NFO-OPT,NFO
33323010,130168,KAYNES25DEC5400PE,KAYNES,0.0,2025-12-30,5400.0,0.05,100,PE,NFO-OPT,NFO
33325314,130177,KAYNES25DEC6400CE,KAYNES,0.0,2025-12-30,6400.0,0.05,100,CE,NFO-OPT,NFO
33325570,130178,KAYNES25DEC6400PE,KAYNES,0.0,2025-12-30,6400.0,0.05,100,PE,NFO-OPT,NFO
27894786,108964,KAYNES25DEC5300CE,KAYNES,0.0,2025-12-30,5300.0,0.05,100,CE,NFO-OPT,NFO
27895042,108965,KAYNES25DEC5300PE,KAYNES,0.0,2025-12-30,5300.0,0.05,100,PE,NFO-OPT,NFO
27905794,109007,KAYNES25DEC6500CE,KAYNES,0.0,2025-12-30,6500.0,0.05,100,CE,NFO-OPT,NFO
27906050,109008,KAYNES25DEC6500PE,KAYNES,0.0,2025-12-30,6500.0,0.05,100,PE,NFO-OPT,NFO
33322242,130165,KAYNES25DEC5200CE,KAYNES,0.0,2025-12-30,5200.0,0.05,100,CE,NFO-OPT,NFO
33322498,130166,KAYNES25DEC5200PE,KAYNES,0.0,2025-12-30,5200.0,0.05,100,PE,NFO-OPT,NFO
33325826,130179,KAYNES25DEC6600CE,KAYNES,0.0,2025-12-30,6600.0,0.05,100,CE,NFO-OPT,NFO
33326082,130180,KAYNES25DEC6600PE,KAYNES,0.0,2025-12-30,6600.0,0.05,100,PE,NFO-OPT,NFO
27906562,109010,KAYNES25DEC6700PE,KAYNES,0.0,2025-12-30,6700.0,0.05,100,PE,NFO-OPT,NFO
33331458,130201,KAYNES25DEC8000CE,KAYNES,0.0,2025-12-30,8000.0,0.05,100,CE,NFO-OPT,NFO
33332226,130204,KAYNES25DEC8000PE,KAYNES,0.0,2025-12-30,8000.0,0.05,100,PE,NFO-OPT,NFO
33328898,130191,KAYNES25DEC7800CE,KAYNES,0.0,2025-12-30,7800.0,0.05,100,CE,NFO-OPT,NFO
33331202,130200,KAYNES25DEC7800PE,KAYNES,0.0,2025-12-30,7800.0,0.05,100,PE,NFO-OPT,NFO
33328386,130189,KAYNES25DEC7600CE,KAYNES,0.0,2025-12-30,7600.0,0.05,100,CE,NFO-OPT,NFO
33328642,130190,KAYNES25DEC7600PE,KAYNES,0.0,2025-12-30,7600.0,0.05,100,PE,NFO-OPT,NFO
27917570,109053,KAYNES25DEC7500CE,KAYNES,0.0,2025-12-30,7500.0,0.05,100,CE,NFO-OPT,NFO
27917826,109054,KAYNES25DEC7500PE,KAYNES,0.0,2025-12-30,7500.0,0.05,100,PE,NFO-OPT,NFO
33327874,130187,KAYNES25DEC7400CE,KAYNES,0.0,2025-12-30,7400.0,0.05,100,CE,NFO-OPT,NFO
33328130,130188,KAYNES25DEC7400PE,KAYNES,0.0,2025-12-30,7400.0,0.05,100,PE,NFO-OPT,NFO
27917058,109051,KAYNES25DEC7300CE,KAYNES,0.0,2025-12-30,7300.0,0.05,100,CE,NFO-OPT,NFO
27917314,109052,KAYNES25DEC7300PE,KAYNES,0.0,2025-12-30,7300.0,0.05,100,PE,NFO-OPT,NFO
33327362,130185,KAYNES25DEC7200CE,KAYNES,0.0,2025-12-30,7200.0,0.05,100,CE,NFO-OPT,NFO
33327618,130186,KAYNES25DEC7200PE,KAYNES,0.0,2025-12-30,7200.0,0.05,100,PE,NFO-OPT,NFO
27916034,109047,KAYNES25DEC7100CE,KAYNES,0.0,2025-12-30,7100.0,0.05,100,CE,NFO-OPT,NFO
27916290,109048,KAYNES25DEC7100PE,KAYNES,0.0,2025-12-30,7100.0,0.05,100,PE,NFO-OPT,NFO
33326850,130183,KAYNES25DEC7000CE,KAYNES,0.0,2025-12-30,7000.0,0.05,100,CE,NFO-OPT,NFO
33327106,130184,KAYNES25DEC7000PE,KAYNES,0.0,2025-12-30,7000.0,0.05,100,PE,NFO-OPT,NFO
27907586,109014,KAYNES25DEC6900CE,KAYNES,0.0,2025-12-30,6900.0,0.05,100,CE,NFO-OPT,NFO
27907842,109015,KAYNES25DEC6900PE,KAYNES,0.0,2025-12-30,6900.0,0.05,100,PE,NFO-OPT,NFO
33326338,130181,KAYNES25DEC6800CE,KAYNES,0.0,2025-12-30,6800.0,0.05,100,CE,NFO-OPT,NFO
33326594,130182,KAYNES25DEC6800PE,KAYNES,0.0,2025-12-30,6800.0,0.05,100,PE,NFO-OPT,NFO
27906306,109009,KAYNES25DEC6700CE,KAYNES,0.0,2025-12-30,6700.0,0.05,100,CE,NFO-OPT,NFO
27894274,108962,KAYNES25DEC5100CE,KAYNES,0.0,2025-12-30,5100.0,0.05,100,CE,NFO-OPT,NFO
27894530,108963,KAYNES25DEC5100PE,KAYNES,0.0,2025-12-30,5100.0,0.05,100,PE,NFO-OPT,NFO
33319426,130154,KAYNES25DEC5000CE,KAYNES,0.0,2025-12-30,5000.0,0.05,100,CE,NFO-OPT,NFO
33319682,130155,KAYNES25DEC5000PE,KAYNES,0.0,2025-12-30,5000.0,0.05,100,PE,NFO-OPT,NFO
33318914,130152,KAYNES25DEC4800CE,KAYNES,0.0,2025-12-30,4800.0,0.05,100,CE,NFO-OPT,NFO
33319170,130153,KAYNES25DEC4800PE,KAYNES,0.0,2025-12-30,4800.0,0.05,100,PE,NFO-OPT,NFO
27953410,109193,KAYNES26JAN6000CE,KAYNES,0.0,2026-01-27,6000.0,0.05,100,CE,NFO-OPT,NFO
27953666,109194,KAYNES26JAN6000PE,KAYNES,0.0,2026-01-27,6000.0,0.05,100,PE,NFO-OPT,NFO
27952898,109191,KAYNES26JAN5800CE,KAYNES,0.0,2026-01-27,5800.0,0.05,100,CE,NFO-OPT,NFO
27953154,109192,KAYNES26JAN5800PE,KAYNES,0.0,2026-01-27,5800.0,0.05,100,PE,NFO-OPT,NFO
27953922,109195,KAYNES26JAN6200CE,KAYNES,0.0,2026-01-27,6200.0,0.05,100,CE,NFO-OPT,NFO
27954178,109196,KAYNES26JAN6200PE,KAYNES,0.0,2026-01-27,6200.0,0.05,100,PE,NFO-OPT,NFO
27952386,109189,KAYNES26JAN5600CE,KAYNES,0.0,2026-01-27,5600.0,0.05,100,CE,NFO-OPT,NFO
27952642,109190,KAYNES26JAN5600PE,KAYNES,0.0,2026-01-27,5600.0,0.05,100,PE,NFO-OPT,NFO
27954434,109197,KAYNES26JAN6400CE,KAYNES,0.0,2026-01-27,6400.0,0.05,100,CE,NFO-OPT,NFO
27954690,109198,KAYNES26JAN6400PE,KAYNES,0.0,2026-01-27,6400.0,0.05,100,PE,NFO-OPT,NFO
27951874,109187,KAYNES26JAN5400CE,KAYNES,0.0,2026-01-27,5400.0,0.05,100,CE,NFO-OPT,NFO
27952130,109188,KAYNES26JAN5400PE,KAYNES,0.0,2026-01-27,5400.0,0.05,100,PE,NFO-OPT,NFO
27955202,109200,KAYNES26JAN6600CE,KAYNES,0.0,2026-01-27,6600.0,0.05,100,CE,NFO-OPT,NFO
27956226,109204,KAYNES26JAN6600PE,KAYNES,0.0,2026-01-27,6600.0,0.05,100,PE,NFO-OPT,NFO
27947266,109169,KAYNES26JAN5200CE,KAYNES,0.0,2026-01-27,5200.0,0.05,100,CE,NFO-OPT,NFO
27951618,109186,KAYNES26JAN5200PE,KAYNES,0.0,2026-01-27,5200.0,0.05,100,PE,NFO-OPT,NFO
27956482,109205,KAYNES26JAN6800CE,KAYNES,0.0,2026-01-27,6800.0,0.05,100,CE,NFO-OPT,NFO
27956738,109206,KAYNES26JAN6800PE,KAYNES,0.0,2026-01-27,6800.0,0.05,100,PE,NFO-OPT,NFO
27942402,109150,KAYNES26JAN5000CE,KAYNES,0.0,2026-01-27,5000.0,0.05,100,CE,NFO-OPT,NFO
27947010,109168,KAYNES26JAN5000PE,KAYNES,0.0,2026-01-27,5000.0,0.05,100,PE,NFO-OPT,NFO
27956994,109207,KAYNES26JAN7000CE,KAYNES,0.0,2026-01-27,7000.0,0.05,100,CE,NFO-OPT,NFO
27957250,109208,KAYNES26JAN7000PE,KAYNES,0.0,2026-01-27,7000.0,0.05,100,PE,NFO-OPT,NFO
27924738,109081,KAYNES26JAN4800CE,KAYNES,0.0,2026-01-27,4800.0,0.05,100,CE,NFO-OPT,NFO
27942146,109149,KAYNES26JAN4800PE,KAYNES,0.0,2026-01-27,4800.0,0.05,100,PE,NFO-OPT,NFO
27957506,109209,KAYNES26JAN7200CE,KAYNES,0.0,2026-01-27,7200.0,0.05,100,CE,NFO-OPT,NFO
27957762,109210,KAYNES26JAN7200PE,KAYNES,0.0,2026-01-27,7200.0,0.05,100,PE,NFO-OPT,NFO
27958018,109211,KAYNES26JAN7400CE,KAYNES,0.0,2026-01-27,7400.0,0.05,100,CE,NFO-OPT,NFO
27960322,109220,KAYNES26JAN7400PE,KAYNES,0.0,2026-01-27,7400.0,0.05,100,PE,NFO-OPT,NFO
27960834,109222,KAYNES26JAN7600PE,KAYNES,0.0,2026-01-27,7600.0,0.05,100,PE,NFO-OPT,NFO
27961602,109225,KAYNES26JAN8000CE,KAYNES,0.0,2026-01-27,8000.0,0.05,100,CE,NFO-OPT,NFO
27961858,109226,KAYNES26JAN8000PE,KAYNES,0.0,2026-01-27,8000.0,0.05,100,PE,NFO-OPT,NFO
27961090,109223,KAYNES26JAN7800CE,KAYNES,0.0,2026-01-27,7800.0,0.05,100,CE,NFO-OPT,NFO
27961346,109224,KAYNES26JAN7800PE,KAYNES,0.0,2026-01-27,7800.0,0.05,100,PE,NFO-OPT,NFO
27960578,109221,KAYNES26JAN7600CE,KAYNES,0.0,2026-01-27,7600.0,0.05,100,CE,NFO-OPT,NFO
24870146,97149,KEI25NOV4100CE,KEI,0.0,2025-11-25,4100.0,0.05,175,CE,NFO-OPT,NFO
24870914,97152,KEI25NOV4100PE,KEI,0.0,2025-11-25,4100.0,0.05,175,PE,NFO-OPT,NFO
33356802,130300,KEI25NOV4050CE,KEI,0.0,2025-11-25,4050.0,0.05,175,CE,NFO-OPT,NFO
33357058,130301,KEI25NOV4050PE,KEI,0.0,2025-11-25,4050.0,0.05,175,PE,NFO-OPT,NFO
33357826,130304,KEI25NOV4150CE,KEI,0.0,2025-11-25,4150.0,0.05,175,CE,NFO-OPT,NFO
33358082,130305,KEI25NOV4150PE,KEI,0.0,2025-11-25,4150.0,0.05,175,PE,NFO-OPT,NFO
24869634,97147,KEI25NOV4000CE,KEI,0.0,2025-11-25,4000.0,0.05,175,CE,NFO-OPT,NFO
24869890,97148,KEI25NOV4000PE,KEI,0.0,2025-11-25,4000.0,0.05,175,PE,NFO-OPT,NFO
24871170,97153,KEI25NOV4200CE,KEI,0.0,2025-11-25,4200.0,0.05,175,CE,NFO-OPT,NFO
24876034,97172,KEI25NOV4200PE,KEI,0.0,2025-11-25,4200.0,0.05,175,PE,NFO-OPT,NFO
33355778,130296,KEI25NOV3950CE,KEI,0.0,2025-11-25,3950.0,0.05,175,CE,NFO-OPT,NFO
33356290,130298,KEI25NOV3950PE,KEI,0.0,2025-11-25,3950.0,0.05,175,PE,NFO-OPT,NFO
33358338,130306,KEI25NOV4250CE,KEI,0.0,2025-11-25,4250.0,0.05,175,CE,NFO-OPT,NFO
33358594,130307,KEI25NOV4250PE,KEI,0.0,2025-11-25,4250.0,0.05,175,PE,NFO-OPT,NFO
24869122,97145,KEI25NOV3900CE,KEI,0.0,2025-11-25,3900.0,0.05,175,CE,NFO-OPT,NFO
24869378,97146,KEI25NOV3900PE,KEI,0.0,2025-11-25,3900.0,0.05,175,PE,NFO-OPT,NFO
24876290,97173,KEI25NOV4300CE,KEI,0.0,2025-11-25,4300.0,0.05,175,CE,NFO-OPT,NFO
24876546,97174,KEI25NOV4300PE,KEI,0.0,2025-11-25,4300.0,0.05,175,PE,NFO-OPT,NFO
33354242,130290,KEI25NOV3850CE,KEI,0.0,2025-11-25,3850.0,0.05,175,CE,NFO-OPT,NFO
33355522,130295,KEI25NOV3850PE,KEI,0.0,2025-11-25,3850.0,0.05,175,PE,NFO-OPT,NFO
33358850,130308,KEI25NOV4350CE,KEI,0.0,2025-11-25,4350.0,0.05,175,CE,NFO-OPT,NFO
33359106,130309,KEI25NOV4350PE,KEI,0.0,2025-11-25,4350.0,0.05,175,PE,NFO-OPT,NFO
24868354,97142,KEI25NOV3800CE,KEI,0.0,2025-11-25,3800.0,0.05,175,CE,NFO-OPT,NFO
24868866,97144,KEI25NOV3800PE,KEI,0.0,2025-11-25,3800.0,0.05,175,PE,NFO-OPT,NFO
24876802,97175,KEI25NOV4400CE,KEI,0.0,2025-11-25,4400.0,0.05,175,CE,NFO-OPT,NFO
24877058,97176,KEI25NOV4400PE,KEI,0.0,2025-11-25,4400.0,0.05,175,PE,NFO-OPT,NFO
33345794,130257,KEI25NOV3750CE,KEI,0.0,2025-11-25,3750.0,0.05,175,CE,NFO-OPT,NFO
33346306,130259,KEI25NOV3750PE,KEI,0.0,2025-11-25,3750.0,0.05,175,PE,NFO-OPT,NFO
33359362,130310,KEI25NOV4450CE,KEI,0.0,2025-11-25,4450.0,0.05,175,CE,NFO-OPT,NFO
33359618,130311,KEI25NOV4450PE,KEI,0.0,2025-11-25,4450.0,0.05,175,PE,NFO-OPT,NFO
24877570,97178,KEI25NOV4500PE,KEI,0.0,2025-11-25,4500.0,0.05,175,PE,NFO-OPT,NFO
24882690,97198,KEI25NOV4800CE,KEI,0.0,2025-11-25,4800.0,0.05,175,CE,NFO-OPT,NFO
24882946,97199,KEI25NOV4800PE,KEI,0.0,2025-11-25,4800.0,0.05,175,PE,NFO-OPT,NFO
24882178,97196,KEI25NOV4700CE,KEI,0.0,2025-11-25,4700.0,0.05,175,CE,NFO-OPT,NFO
24882434,97197,KEI25NOV4700PE,KEI,0.0,2025-11-25,4700.0,0.05,175,PE,NFO-OPT,NFO
24877826,97179,KEI25NOV4600CE,KEI,0.0,2025-11-25,4600.0,0.05,175,CE,NFO-OPT,NFO
24881922,97195,KEI25NOV4600PE,KEI,0.0,2025-11-25,4600.0,0.05,175,PE,NFO-OPT,NFO
33359874,130312,KEI25NOV4550CE,KEI,0.0,2025-11-25,4550.0,0.05,175,CE,NFO-OPT,NFO
33360130,130313,KEI25NOV4550PE,KEI,0.0,2025-11-25,4550.0,0.05,175,PE,NFO-OPT,NFO
24877314,97177,KEI25NOV4500CE,KEI,0.0,2025-11-25,4500.0,0.05,175,CE,NFO-OPT,NFO
